Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Platform_Code,Content_Type_Code
POST_00294,2025-03-14 21:23:00,Twitter,Tweet,Gaming,587,106,136,3019,52,0.9829912352385074,0.17,0.9130434782608695,Friday,1,0.33669354838709675,Negative,Macro,True,False,4,15
POST_03028,2025-03-14 23:55:00,Facebook,Post,Lifestyle,4214,377,401,13451,154,0.3956019965069141,2.52,1.0,Friday,5,0.35181451612903225,Neutral,Macro,True,False,0,8
POST_01341,2025-03-15 06:31:00,Twitter,Tweet,Education,2880,213,588,99873,224,0.7404801390825042,0.99,0.2608695652173913,Saturday,23,0.4959677419354839,Positive,Macro,False,False,4,15
POST_04957,2025-03-15 06:36:00,Twitter,Thread,Food,953,29,229,6437,488,0.6516267685750453,0.37,0.2608695652173913,Saturday,21,0.8518145161290323,Negative,Macro,True,False,4,14
POST_01427,2025-03-15 08:33:00,Instagram,Carousel,Sports,2228,117,287,3346,939,0.6844365396016601,0.77,0.34782608695652173,Saturday,17,0.8815524193548386,Positive,Macro,False,False,1,1
POST_01264,2025-03-15 12:00:00,Facebook,Post,Education,6561,281,785,19440,422,0.650505135477255,2.34,0.5217391304347826,Saturday,3,0.5055443548387096,Positive,Macro,True,False,0,8
POST_03657,2025-03-15 13:58:00,Twitter,Retweet,Gaming,4806,38,105,33286,194,0.42738226858305695,2.31,0.5652173913043478,Saturday,10,0.6053427419354839,Positive,Macro,True,True,4,10
POST_00593,2025-03-15 17:49:00,Instagram,Photo,Technology,8669,110,108,5254,271,0.9733952635036615,1.83,0.7391304347826086,Saturday,29,0.8356854838709677,Positive,Macro,True,True,1,6
POST_00631,2025-03-15 18:25:00,LinkedIn,Post,Sports,497,78,39,3965,32,0.8262370010735632,0.15,0.7826086956521738,Saturday,15,0.2379032258064516,Neutral,Macro,True,False,2,8
POST_03961,2025-03-15 20:15:00,Facebook,Video,Food,2406,335,458,69795,771,0.37963875402586167,1.68,0.8695652173913043,Saturday,7,0.09173387096774194,Neutral,Macro,True,True,0,16
POST_01235,2025-03-16 03:00:00,LinkedIn,Poll,Fashion,1215,57,43,15701,203,0.7604271819769586,0.35,0.13043478260869565,Sunday,6,0.8744959677419355,Neutral,Macro,True,False,2,7
POST_00615,2025-03-16 03:18:00,TikTok,Stitch,Sports,14319,1627,2076,448888,1633,0.22789181047605317,15.76,0.13043478260869565,Sunday,14,0.14163306451612903,Negative,Macro,True,True,3,12
POST_00624,2025-03-16 05:08:00,Facebook,Story,Fashion,6083,316,610,33864,613,0.6762085596628692,2.07,0.21739130434782608,Sunday,6,0.8387096774193548,Positive,Macro,True,False,0,13
POST_02308,2025-03-16 09:38:00,Facebook,Post,Lifestyle,3417,116,171,75775,269,0.11400799564165427,6.45,0.3913043478260869,Sunday,14,0.9460685483870968,Positive,Mid-tier,True,True,0,8
POST_03480,2025-03-16 09:57:00,Twitter,Thread,Technology,899,2,171,3063,149,0.6864434616802065,0.31,0.3913043478260869,Sunday,23,0.22379032258064516,Negative,Macro,True,False,4,14
POST_02481,2025-03-16 10:43:00,Twitter,Retweet,Business,965,295,1029,15118,31,0.4326439295614415,1.06,0.43478260869565216,Sunday,12,0.5519153225806451,Positive,Macro,True,False,4,10
POST_01204,2025-03-16 20:38:00,Twitter,Tweet,Fashion,820,279,1722,60757,8,0.911545209825506,0.62,0.8695652173913043,Sunday,28,0.5554435483870968,Positive,Macro,True,False,4,15
POST_04772,2025-03-17 01:57:00,Twitter,Thread,Gaming,2600,81,843,33454,326,0.1582163630245638,4.43,0.043478260869565216,Monday,13,0.7837701612903225,Neutral,Mid-tier,True,False,4,14
POST_00199,2025-03-17 02:42:00,TikTok,Video,Business,10512,884,236,382207,1659,0.7014653335256134,3.32,0.08695652173913043,Monday,12,0.06199596774193548,Negative,Macro,True,False,3,16
POST_04236,2025-03-17 05:11:00,Twitter,Retweet,Gaming,246,287,1312,58012,439,0.7176769376211766,0.51,0.21739130434782608,Monday,20,0.26713709677419356,Neutral,Macro,False,False,4,10
POST_03448,2025-03-17 06:38:00,LinkedIn,Article,Lifestyle,55,136,56,5697,163,0.10898668461279624,0.45,0.2608695652173913,Monday,23,0.8785282258064516,Positive,Mid-tier,True,True,2,0
POST_02904,2025-03-17 06:39:00,Twitter,Thread,Food,4937,148,29,32852,185,0.44364795141726354,2.3,0.2608695652173913,Monday,19,0.2348790322580645,Positive,Macro,True,True,4,14
POST_02759,2025-03-17 13:36:00,LinkedIn,Post,Fashion,645,15,347,28575,49,0.9190240990882727,0.22,0.5652173913043478,Monday,15,0.7081653225806451,Positive,Macro,True,False,2,8
POST_02120,2025-03-17 16:26:00,TikTok,Video,Entertainment,41320,1533,3212,386785,1313,0.07901104007434827,115.19,0.6956521739130435,Monday,20,0.2928427419354839,Positive,Micro,False,True,3,16
POST_03876,2025-03-18 00:37:00,Twitter,Retweet,Health,3072,88,238,6322,36,0.5308088576968066,1.28,0.0,Tuesday,14,0.6063508064516129,Positive,Macro,True,False,4,10
POST_03813,2025-03-18 06:39:00,Instagram,Reel,Food,5835,82,141,34791,99,0.1146369113429153,10.48,0.2608695652173913,Tuesday,11,0.1098790322580645,Positive,Mid-tier,False,False,1,9
POST_03992,2025-03-18 13:23:00,Instagram,Carousel,Fitness,8914,236,161,40050,569,0.14014404973641625,13.2,0.5652173913043478,Tuesday,4,0.5191532258064516,Neutral,Mid-tier,False,False,1,1
POST_02867,2025-03-18 19:58:00,Facebook,Video,Health,3779,262,880,70769,273,0.9216519252030958,1.07,0.8260869565217391,Tuesday,12,0.14465725806451613,Positive,Macro,True,False,0,16
POST_02790,2025-03-18 22:37:00,YouTube,Community Post,Sports,1917,542,1209,737619,2843,0.7441174349853388,0.99,0.9565217391304348,Tuesday,14,0.234375,Negative,Macro,True,False,5,2
POST_00382,2025-03-18 23:20:00,LinkedIn,Post,Gaming,435,94,107,4728,83,0.49746430803249536,0.26,1.0,Tuesday,28,0.17641129032258063,Neutral,Macro,False,True,2,8
POST_03526,2025-03-18 23:51:00,Instagram,Carousel,Fitness,4597,465,264,32729,844,0.8761636943389577,1.22,1.0,Tuesday,26,0.798891129032258,Positive,Macro,True,True,1,1
POST_04184,2025-03-19 04:52:00,Twitter,Thread,Gaming,1648,217,1019,56760,167,0.8758852889807561,0.66,0.17391304347826086,Wednesday,14,0.7842741935483871,Positive,Macro,False,False,4,14
POST_01991,2025-03-19 10:01:00,TikTok,Stitch,Entertainment,42099,737,4743,9213,2367,0.5531854379977248,17.19,0.43478260869565216,Wednesday,23,0.04536290322580645,Neutral,Macro,True,True,3,12
POST_00298,2025-03-19 11:40:00,Instagram,Carousel,Technology,5173,48,57,49181,264,0.36140821035427584,2.92,0.4782608695652174,Wednesday,7,0.9657258064516129,Positive,Macro,False,False,1,1
POST_04508,2025-03-20 00:22:00,Instagram,Carousel,Travel,9745,172,92,46670,732,0.09658062138473619,20.53,0.0,Thursday,9,0.42741935483870963,Positive,Micro,True,False,1,1
POST_01599,2025-03-20 05:03:00,Instagram,Reel,Sports,789,93,93,46066,51,0.9111165857488505,0.21,0.21739130434782608,Thursday,11,0.27973790322580644,Positive,Macro,True,True,1,9
POST_04380,2025-03-20 09:36:00,Facebook,Live,Entertainment,2308,143,622,46620,56,0.5214151805028122,1.18,0.3913043478260869,Thursday,12,0.08316532258064516,Neutral,Macro,True,False,0,5
POST_02353,2025-03-20 10:00:00,Facebook,Post,Entertainment,5195,91,702,74902,708,0.023910814145395698,47.98,0.43478260869565216,Thursday,26,0.4627016129032258,Positive,Micro,True,False,0,8
POST_04623,2025-03-20 11:09:00,Instagram,Photo,Gaming,1994,374,209,3883,953,0.8843616305340577,0.58,0.4782608695652174,Thursday,23,0.985383064516129,Positive,Macro,True,True,1,6
POST_04426,2025-03-20 12:01:00,Twitter,Retweet,Entertainment,1364,84,1462,13304,373,0.05699298178147383,10.04,0.5217391304347826,Thursday,15,0.5378024193548386,Neutral,Micro,False,False,4,10
POST_02455,2025-03-20 13:59:00,Facebook,Story,Lifestyle,2029,55,644,78103,511,0.10332844621769298,5.23,0.5652173913043478,Thursday,19,0.24747983870967738,Positive,Mid-tier,True,False,0,13
POST_03564,2025-03-20 17:01:00,Twitter,Retweet,Gaming,102,266,1257,13281,277,0.3825489913313785,0.85,0.7391304347826086,Thursday,7,0.22580645161290322,Positive,Macro,True,False,4,10
POST_03030,2025-03-20 18:14:00,Facebook,Post,Food,136,347,941,29762,356,0.8697383390216156,0.33,0.7826086956521738,Thursday,1,0.7893145161290323,Positive,Macro,True,False,0,8
POST_01754,2025-03-20 20:27:00,Instagram,Photo,Education,1130,244,258,37721,210,0.6707025429024661,0.49,0.8695652173913043,Thursday,13,0.1628024193548387,Positive,Macro,True,False,1,6
POST_03535,2025-03-20 20:27:00,Instagram,Story,Travel,6437,335,139,11791,528,0.02198601163293756,59.99,0.8695652173913043,Thursday,21,0.5287298387096774,Negative,Micro,True,False,1,13
POST_01143,2025-03-20 20:50:00,LinkedIn,Document,Technology,493,81,497,9462,253,0.7347317694563286,0.29,0.8695652173913043,Thursday,21,0.49294354838709675,Positive,Macro,True,True,2,3
POST_03956,2025-03-20 22:04:00,TikTok,Stitch,Business,18641,688,3548,172399,1882,0.7926541043759715,5.77,0.9565217391304348,Thursday,29,0.047379032258064516,Positive,Macro,True,False,3,12
POST_00300,2025-03-21 05:46:00,Instagram,Carousel,Business,9520,470,278,21826,511,0.5820174173596758,3.53,0.21739130434782608,Friday,4,0.43044354838709675,Positive,Macro,True,False,1,1
POST_02995,2025-03-21 08:21:00,Instagram,Story,Lifestyle,2417,169,209,17131,441,0.19518018234549506,2.85,0.34782608695652173,Friday,20,0.1063508064516129,Negative,Mid-tier,True,False,1,13
POST_03355,2025-03-21 13:20:00,Instagram,Story,Health,9705,202,288,29736,378,0.6116966302937077,3.33,0.5652173913043478,Friday,22,0.5085685483870968,Positive,Macro,True,False,1,13
POST_01982,2025-03-21 20:52:00,TikTok,Duet,Fashion,41374,1469,3479,156628,2996,0.49018370747808815,18.89,0.8695652173913043,Friday,2,0.13054435483870966,Neutral,Macro,True,False,3,4
POST_02781,2025-03-21 22:58:00,Instagram,Photo,Travel,7495,468,190,25993,187,0.7026009870371261,2.32,0.9565217391304348,Friday,16,0.4289314516129032,Neutral,Macro,True,False,1,6
POST_00629,2025-03-22 00:29:00,Instagram,Photo,Travel,1175,378,283,8475,815,0.2901784998958484,1.26,0.0,Saturday,0,0.7661290322580645,Neutral,Macro,False,False,1,6
POST_03010,2025-03-22 04:13:00,Instagram,Carousel,Lifestyle,9679,298,36,16033,401,0.3020778253136567,6.62,0.17391304347826086,Saturday,6,0.7792338709677419,Neutral,Macro,True,False,1,1
POST_03483,2025-03-22 05:20:00,Twitter,Poll,Technology,3977,282,355,97589,418,0.9482706821131569,0.97,0.21739130434782608,Saturday,19,0.7993951612903225,Positive,Macro,True,False,4,7
POST_03326,2025-03-22 06:31:00,TikTok,Video,Business,37675,1567,1781,105244,1856,0.8838609014725441,9.28,0.2608695652173913,Saturday,12,0.046875,Positive,Macro,True,True,3,16
POST_03172,2025-03-22 08:40:00,Twitter,Poll,Sports,2062,135,503,38260,491,0.8002711948597159,0.67,0.34782608695652173,Saturday,17,0.48689516129032256,Neutral,Macro,True,True,4,7
POST_04204,2025-03-22 08:49:00,YouTube,Community Post,Health,17196,610,1413,796066,3034,0.9237009085228093,4.16,0.34782608695652173,Saturday,21,0.9899193548387096,Positive,Macro,True,False,5,2
POST_04861,2025-03-22 12:18:00,Facebook,Story,Business,3389,197,770,20846,482,0.9127229245781859,0.95,0.5217391304347826,Saturday,18,0.3351814516129032,Negative,Macro,True,True,0,13
POST_00638,2025-03-22 18:25:00,Instagram,Photo,Education,2465,130,214,31919,693,0.8125430626992903,0.69,0.7826086956521738,Saturday,16,0.9203629032258064,Positive,Macro,True,True,1,6
POST_00390,2025-03-22 20:52:00,TikTok,Video,Technology,49422,222,1573,20861,1645,0.7610901472544025,13.46,0.8695652173913043,Saturday,6,0.28125,Positive,Macro,True,False,3,16
POST_00725,2025-03-23 02:58:00,Facebook,Live,Business,3697,201,559,69158,99,0.20200411799580192,4.4,0.08695652173913043,Sunday,12,0.015625,Positive,Macro,True,False,0,5
POST_00637,2025-03-23 03:15:00,Facebook,Post,Travel,2957,216,749,47412,22,0.013293355125062092,54.62,0.13043478260869565,Sunday,0,0.5060483870967741,Neutral,Nano,True,False,0,8
POST_04895,2025-03-23 07:06:00,Twitter,Poll,Technology,3729,261,499,70986,218,0.9993931163774458,0.9,0.30434782608695654,Sunday,29,0.6663306451612903,Positive,Macro,True,False,4,7
POST_01162,2025-03-23 07:53:00,Instagram,Reel,Travel,5156,345,299,42740,733,0.6839578426188532,1.7,0.30434782608695654,Sunday,29,0.06905241935483872,Positive,Macro,True,False,1,9
POST_04863,2025-03-23 20:18:00,Instagram,Photo,Entertainment,461,450,151,42807,408,0.2952779246583025,0.72,0.8695652173913043,Sunday,26,0.2782258064516129,Neutral,Macro,False,False,1,6
POST_01413,2025-03-23 23:54:00,Twitter,Tweet,Food,3667,120,739,84611,182,0.5180462753769489,1.75,1.0,Sunday,23,0.03276209677419355,Positive,Macro,True,False,4,15
POST_00798,2025-03-24 01:08:00,Facebook,Post,Education,5932,18,518,28093,37,0.9547401015879121,1.36,0.043478260869565216,Monday,19,0.7147177419354839,Positive,Macro,True,True,0,8
POST_04095,2025-03-24 04:30:00,Twitter,Retweet,Health,4779,132,1654,14696,226,0.2920892819945841,4.49,0.17391304347826086,Monday,22,0.78125,Positive,Macro,True,False,4,10
POST_03607,2025-03-24 07:32:00,TikTok,Stitch,Technology,18362,19,3650,160126,1333,0.04065719687865532,105.7,0.30434782608695654,Monday,10,0.0751008064516129,Positive,Micro,True,False,3,12
POST_01217,2025-03-24 09:53:00,Instagram,Carousel,Business,5388,278,148,16191,865,0.16154721274175202,7.16,0.3913043478260869,Monday,8,0.9269153225806451,Positive,Mid-tier,True,False,1,1
POST_02000,2025-03-24 12:25:00,Twitter,Tweet,Technology,4611,4,700,42232,372,0.4714304026662821,2.25,0.5217391304347826,Monday,19,0.6003024193548386,Neutral,Macro,True,True,4,15
POST_00674,2025-03-24 14:33:00,Facebook,Video,Education,7990,28,181,53598,436,0.43349116313352243,3.78,0.6086956521739131,Monday,3,0.18699596774193547,Negative,Macro,True,False,0,16
POST_03636,2025-03-24 14:53:00,Facebook,Story,Technology,6530,386,563,44797,716,0.6374701565479339,2.35,0.6086956521739131,Monday,0,0.3407258064516129,Positive,Macro,True,False,0,13
POST_01818,2025-03-24 19:17:00,TikTok,Duet,Health,44327,835,1105,272590,1979,0.10173612780207984,90.12,0.8260869565217391,Monday,10,0.10332661290322581,Positive,Mid-tier,True,True,3,4
POST_02329,2025-03-24 23:00:00,Facebook,Story,Entertainment,1569,364,862,18786,664,0.3086153439407778,1.81,1.0,Monday,14,0.859375,Negative,Macro,True,True,0,13
POST_01583,2025-03-24 23:26:00,Facebook,Story,Health,1637,97,820,57105,333,0.6188169975484306,0.83,1.0,Monday,16,0.9722782258064516,Positive,Macro,True,False,0,13
POST_01250,2025-03-24 23:44:00,Facebook,Live,Sports,3903,50,321,27632,554,0.23557299427967124,3.62,1.0,Monday,26,0.13961693548387097,Positive,Macro,True,False,0,5
POST_02164,2025-03-25 00:12:00,TikTok,Duet,Sports,41419,185,504,235804,2130,0.738256902049384,11.41,0.0,Tuesday,3,0.03477822580645161,Positive,Macro,False,True,3,4
POST_02967,2025-03-25 07:59:00,LinkedIn,Post,Health,358,111,353,29077,16,0.5492036405005689,0.3,0.30434782608695654,Tuesday,25,0.6421370967741935,Negative,Macro,True,False,2,8
POST_04021,2025-03-25 14:54:00,Twitter,Retweet,Fitness,2816,116,812,62146,250,0.03522128218686408,20.65,0.6086956521739131,Tuesday,17,0.9914314516129031,Neutral,Micro,True,False,4,10
POST_02368,2025-03-25 23:12:00,Facebook,Story,Food,4506,318,541,28282,401,0.28645708151067956,3.74,1.0,Tuesday,19,0.5640120967741935,Positive,Macro,True,False,0,13
POST_03486,2025-03-26 01:12:00,Facebook,Story,Sports,2091,58,407,64629,206,0.086273614382541,5.86,0.043478260869565216,Wednesday,2,0.7933467741935484,Neutral,Micro,True,False,0,13
POST_00656,2025-03-26 02:30:00,Instagram,Reel,Fashion,3072,29,147,34815,96,0.6828762678459839,0.95,0.08695652173913043,Wednesday,11,0.06854838709677419,Neutral,Macro,True,True,1,9
POST_01374,2025-03-26 11:46:00,Facebook,Live,Education,4654,175,978,32215,222,0.7498397667003157,1.55,0.4782608695652174,Wednesday,11,0.022681451612903226,Neutral,Macro,True,False,0,5
POST_00862,2025-03-26 13:30:00,Facebook,Video,Lifestyle,6871,80,394,41025,575,0.47701653607652744,3.08,0.5652173913043478,Wednesday,22,0.2847782258064516,Neutral,Macro,True,True,0,16
POST_01621,2025-03-26 14:16:00,Facebook,Live,Fashion,890,296,645,26375,399,0.6563035780095821,0.56,0.6086956521739131,Wednesday,18,0.14919354838709675,Neutral,Macro,True,False,0,5
POST_03717,2025-03-26 22:59:00,Twitter,Tweet,Education,3564,180,512,13740,274,0.8357087920011538,1.02,0.9565217391304348,Wednesday,21,0.8412298387096774,Positive,Macro,True,False,4,15
POST_03108,2025-03-27 08:23:00,Instagram,Photo,Lifestyle,8067,260,142,13785,402,0.854361951000657,1.98,0.34782608695652173,Thursday,14,0.5992943548387096,Positive,Macro,True,False,1,6
POST_04791,2025-03-27 11:32:00,Instagram,Carousel,Food,4986,382,72,45416,347,0.44414667756253107,2.45,0.4782608695652174,Thursday,8,0.5866935483870968,Positive,Macro,True,False,1,1
POST_02714,2025-03-27 21:07:00,Twitter,Tweet,Business,384,284,1363,89715,243,0.3603026005864539,1.13,0.9130434782608695,Thursday,3,0.7212701612903225,Positive,Macro,True,False,4,15
POST_03888,2025-03-28 01:19:00,Facebook,Video,Technology,2903,134,201,11074,427,0.01574091877774039,38.54,0.043478260869565216,Friday,25,0.25302419354838707,Positive,Nano,True,True,0,16
POST_03995,2025-03-28 07:16:00,Facebook,Story,Entertainment,1215,342,891,39677,305,0.5642395327596982,0.87,0.30434782608695654,Friday,5,0.8099798387096774,Neutral,Macro,True,True,0,13
POST_04619,2025-03-28 07:20:00,Twitter,Tweet,Fashion,1130,268,720,76069,337,0.47768551010270954,0.89,0.30434782608695654,Friday,5,0.26512096774193544,Neutral,Macro,True,True,4,15
POST_03122,2025-03-28 10:44:00,Instagram,Photo,Technology,8258,307,63,26142,77,0.5394574500472689,3.2,0.43478260869565216,Friday,18,0.971774193548387,Positive,Macro,True,False,1,6
POST_03205,2025-03-28 19:33:00,LinkedIn,Post,Travel,1325,66,461,29902,60,0.9258260026598729,0.4,0.8260869565217391,Friday,29,0.9611895161290323,Positive,Macro,True,False,2,8
POST_00657,2025-03-28 20:19:00,Twitter,Retweet,Fashion,4038,110,1451,35136,270,0.36111578458235194,3.1,0.8695652173913043,Friday,17,0.7192540322580645,Neutral,Macro,True,False,4,10
POST_00214,2025-03-28 21:13:00,Instagram,Story,Gaming,9443,440,27,7053,767,0.2568079123203384,7.7,0.9130434782608695,Friday,18,0.9793346774193548,Negative,Macro,True,False,1,13
POST_02906,2025-03-28 22:16:00,Instagram,Reel,Sports,4784,50,195,7005,730,0.05527447964235928,17.87,0.9565217391304348,Friday,13,0.08518145161290322,Neutral,Micro,True,False,1,9
POST_02341,2025-03-29 07:47:00,TikTok,Stitch,Lifestyle,10874,563,347,274189,1238,0.42081470621224504,5.59,0.30434782608695654,Saturday,11,0.2721774193548387,Positive,Macro,False,True,3,12
POST_01934,2025-03-29 07:58:00,Facebook,Video,Education,2578,179,804,10734,222,0.7931247896937943,0.9,0.30434782608695654,Saturday,28,0.06249999999999999,Positive,Macro,True,False,0,16
POST_03145,2025-03-29 09:10:00,Twitter,Retweet,Technology,3622,93,655,7500,224,0.5938887019500394,1.47,0.3913043478260869,Saturday,28,0.6955645161290323,Positive,Macro,True,True,4,10
POST_00355,2025-03-29 09:55:00,Instagram,Story,Education,3655,489,73,44977,512,0.19275264785527732,4.36,0.3913043478260869,Saturday,7,0.19909274193548385,Neutral,Mid-tier,True,False,1,13
POST_01667,2025-03-29 10:17:00,Instagram,Photo,Fashion,5861,432,193,25472,225,0.2709464981012354,4.78,0.43478260869565216,Saturday,22,0.5866935483870968,Negative,Macro,True,False,1,6
POST_02425,2025-03-29 11:57:00,Twitter,Thread,Education,3378,293,1182,53123,137,0.30035531734205,3.22,0.4782608695652174,Saturday,3,0.7686491935483871,Positive,Macro,True,False,4,14
POST_00611,2025-03-29 21:27:00,Instagram,Carousel,Fashion,1474,32,221,905,623,0.9350013619830474,0.37,0.9130434782608695,Saturday,10,0.12348790322580644,Positive,Macro,True,True,1,1
POST_03752,2025-03-29 23:17:00,YouTube,Video,Entertainment,10384,557,1453,63977,809,0.4848559502635838,5.11,1.0,Saturday,0,0.2006048387096774,Positive,Macro,True,True,5,16
POST_02724,2025-03-30 01:08:00,Facebook,Post,Education,5651,179,119,6418,479,0.8560604239773111,1.39,0.043478260869565216,Sunday,8,0.5483870967741935,Positive,Macro,True,False,0,8
POST_00804,2025-03-30 02:36:00,Facebook,Post,Education,3207,38,420,11596,316,0.9114030027720362,0.8,0.08695652173913043,Sunday,7,0.18296370967741934,Neutral,Macro,True,False,0,8
POST_00561,2025-03-30 02:57:00,LinkedIn,Article,Lifestyle,731,119,357,2007,264,0.49915877517665724,0.48,0.08695652173913043,Sunday,11,0.6628024193548386,Positive,Macro,True,True,2,0
POST_03249,2025-03-30 07:35:00,TikTok,Duet,Education,13392,217,1343,261817,1052,0.703219888157157,4.25,0.30434782608695654,Sunday,24,0.0967741935483871,Positive,Macro,False,False,3,4
